word	corrected_gold	system_suggestions	in_1	in_3	in_above_3
سکاڵایەش		سکاڵایەک,سکاڵایە,سکاڵایەی,سکاڵای,سکاڵایان,کاڵایەک,سکاڵایەکی,ساڵانەش,سکاڵاکەی,کاڵایە	0	0	0
سمۆمبی		بۆمبی,مۆمی,سۆمای,مۆمبای,سۆمۆی,مۆمەی,سمۆرەی,سمۆکی,مۆبی,سامی	0	0	0
سووکانی		سووتانی,دووکانی,سوودانی,سوکانی,سێوکانی,سووڕانی,سوورانی,ڕووخانی,ڕوودانی,دوکانی	0	0	0
سووکیان		detected_correct	0	0	0
سۆربۆن		detected_correct	0	0	0
سیچوان		سیروان,سیوان,سیشوان,پیاوان,ئیخوان,هیچیان,میوان,سیروانی,نیوان,هیچمان	0	0	0
سەرباسی		detected_correct	0	0	0
سەربڕاوی		detected_correct	0	0	0
سەرسپی		detected_correct	0	0	0
سەریاس		detected_correct	0	0	0
سەرەکیمانە		detected_correct	0	0	0
سەعاتیان		detected_correct	0	0	0
شۆرتێکەوە		شتێکەوە,شارێکەوە,پارتێکەوە,جۆرێکەوە,شەرمێکەوە,زۆرێکەوە,دۆستێکەوە,پۆستێکەوە,شۆڕشێکەوە,شارەکەوە	0	0	0
شەریکەکانی		detected_correct	0	0	0
شەڕکردنەوە		شیکردنەوە,کەمکردنەوە,ڕەتکردنەوە,دەکردنەوە,شۆڕکردنەوەی,نەکردنەوە,پڕکردنەوە,شەڕکردنە,شۆڕکردەوە,چڕکردنەوە	0	0	0
شەکرەمەنی		شیرەمەنی,شەکرەکەی,مەکرەمەی,تەقەمەنی,لەتەمەنی,بەهرەمەند,ئەرمەنی,شەکرەی,بەتەمەنی,بەهرەمەندی	0	0	0
شەکەرانی		شەڕکەرانی,یەکەکانی,شەڕەکانی,ئەکتەرانی,چەکەکانی,بکەرانی,بەکەسانی,لەسەرانی,شەوەکانی,کەرانی	0	0	0
عیدی		detected_correct	0	0	0
عەلیاوا		عەلیاوە,عەللاوی,عەلاوی,عەلیالی,عەلیدا,عەلیار,عەلیان,عەنکاوا,عەلاو,عەلیەوە	0	0	0
عەمر		detected_correct	0	0	0
فرۆشانەی		فرۆشانە,فرۆشانی,فرۆکانەی,خرۆشانەی,فرۆشتنەی,فرۆشتنی,پرۆژانەی,مرۆڤانەی,فراوانەی,خرۆشانی	0	0	0
فێنککردنەوە		فێنککردنەوەی,فێرکردنەوە,وێناکردنەوە,ڕونکردنەوە,پاککردنەوە,چاککردنەوە,نەکردنەوە,پێکردنەوە,هێورکردنەوە,لێکردنەوە	0	0	0
فیشەکیش		detected_correct	0	0	0
فەرمانبەرەکانیانەوە		فەرمانبەرەکانیان,فەرمانبەرەکانمان,فەرمانبەرەکانی,فەرمانبەرانەوە,فەرمانبەرانیان,بەرانبەرەکانیان,فەرمانبەرەکانیش,بەرامبەرەکانیان,فەرمانبەرەکان,فەرمانگەکانیان	0	0	0
قوربانییانە		detected_correct	0	0	0
قووڵیان		detected_correct	0	0	0
قەرزدارین		قەرزداری,قەرزدارن,قەرزدار,قەرزاری,قەرزدان,قەرزدارە,قەرداری,قەرزارن,قەرزاریان,قەرزباری	0	0	0
قەرەقوشی		detected_correct	0	0	0
کاریگەرەکەی		detected_correct	0	0	0
کاندیدانیش		کاندیدانی,کاندیدانەش,کاندیدانە,کاندیدانەی,کاندیدای,کاندیدەکانیش,کاندیدانه,کاندیدیش,کاندیدان,کاندیدێکیش	0	0	0
کردنەوەش		detected_correct	0	0	0
کڕیاراندا		بڕیاریاندا,بڕیارماندا,بڕیارداندا,کڕیاران,کڕیارانی,بڕیارانەدا,نەیاراندا,کڕیاردا,کڕیارانەی,کڕێکاراندا	0	0	0
کلینیکەدا		لینکەدا,کلینیکە,کلیپەکەدا,کلینیکەکان,کلینیکی,لیژنەکەدا,کلاسیکدا,بیناکەدا,کلینیک,کەیسەکەدا	0	0	0
کڵۆک		کۆک,کڵۆڵ,کرۆک,کڵۆم,کڵۆ,کڕۆک,بڵۆک,کڵۆی,کاک,دهۆک	0	0	0
کۆمۆنیستەکانی		detected_correct	0	0	0
کۆیلەکردنی		detected_correct	0	0	0
کینۆ		detected_correct	0	0	0
کیۆ		detected_correct	0	0	0
کەفارەتی		detected_correct	0	0	0
کەناڵەکانیان		detected_correct	0	0	0
گردەبۆر		گردەسۆر,گرتەبەر,بردەبەر,گورگەبۆر,بگرنەبەر,گردەکە,گردە,کردەسەر,بردەسەر,گردەکەی	0	0	0
گرێبەستێکیش		detected_correct	0	0	0
گۆرانیبێژانی		detected_correct	0	0	0
گەراجەکاندا		گەنجەکاندا,گەرمەکاندا,گیراوەکاندا,گەرەکەکاندا,گەراجەکانی,گەورەکاندا,شەقامەکاندا,عەرەبەکاندا,لەشارەکاندا,قەیرانەکاندا	0	0	0
لیانی		ژیانی,گیانی,بیانی,زیانی,یانی,لانی,میانی,کیانی,شیانی,سیانی	0	0	0
مافمان		detected_correct	0	0	0
ماندووبوونیان		detected_correct	0	0	0
مانەوەشیان		detected_correct	0	0	0
مریشکم		مریشک,مریشکی,مریشکە,مریشک،,مریشکه,مریەم,پریشکی,مریم,مێشکم,مریکا	0	0	0
منەتکردنە		منەتکردن,نەکردنە,نەکردنی,نەکردوە,نەکردن,قسەکردنە,نەکردە,هەستکردنە,پشتکردنە,خزمەتکردنە	0	0	0
مەدای		detected_correct	0	0	0
مەراسیمەکەوە		مەراسیمەکەو,مەراسیمەکە,مەراسیمەکەدا,مەراسیمەکەش,مەراسیمەکەی,مەراسیمەکە،,مەراسیمەکه,مەراسیمەکانی,مەراسیمەکەشدا,مەراسیمەکان	0	0	0
نابەینە		نابینە,نابەین,ناگەینە,ناکەینە,ناخەینە,نابەنە,نادەینە,نەبەینە,ناکەین,نادەین	0	0	0
ناچارکران		detected_correct	0	0	0
نازناوانەی		detected_correct	0	0	0
ناشیرینین		ناشیرینی,ناشیرینیان,ناشیرینیی,ناشیرینن,ناشیرینیش,ناشیرینەن,ناشیرین,ناشرینی,ناشیرینە,ناشیرینترین	0	0	0
ناناسین		detected_correct	0	0	0
نبچ		نبی,نبخ,نب,هبچ,نبز,نوچ,بۆ,بە,به,هیچ	0	0	0
نزیکەکانیشیان		نزیکەکانیان,نزیکەکانیشی,نەوەکانیشیان,ناوەکانیشیان,نرخەکانیشیان,نزیکەکانمان,حزبەکانیشیان,چەکەکانیشیان,نزیکەکانیدا,ئەرکەکانیشیان	0	0	0
نمایشکارێک		نمایشکارێکی,نمایشکاری,نمایشکار,نمایشکارە,نمایشکاران,نمایشکرا,نمایشکران,نمایشکردن,نمایشکرد,نمایشکرا،	0	0	0
نوێتان		detected_correct	0	0	0
نێدات		نادات,نەدات,لێدات,پێدات,نێدا,نێوان,تێدا,دەدات,بدات,ناکات	0	0	0
نەبوونیانەوە		بوونیانەوە,نەبوونییەوە,نەبووینەوە,نەبوونیانە,هەموویانەوە,هەمووشیانەوە,نەبوونەوە,نەبوونەتەوە,نێوانیانەوە,نەبوونیان	0	0	0
نەدەبینرا		detected_correct	0	0	0
نەشمان		detected_correct	0	0	0
نەمرن		detected_correct	0	0	0
هاڤیار		هاوار,ئایار,نادیار,هۆشیار,هاوکار,هوشیار,زانیار,ڕامیار,هانیان,کامیار	0	0	0
هانایان		detected_correct	0	0	0
هونەرمەندیش		detected_correct	0	0	0
هێماشیان		هێمایان,هێرشیان,هێنانیان,هەموشیان,هێماکان,هێنایان,هیواشیان,ئێمەشیان,هێمایانە,هێڕشیان	0	0	0
هەستیاردان		هەستیاردا,هەستیاریان,هەستیارداین,هەستیارەدا,هەستیارەکان,هەستیارانە,هەستیارن,هەستیاردایە,هەستیارییان,هەستیارترن	0	0	0
هەڵبدەن		detected_correct	0	0	0
هەڵدەستیت		detected_correct	0	0	0
هەڵمەتانەدا		detected_correct	0	0	0
هەڵنەمژیت		هەڵدەمژێت,هەڵدەمژی,هەڵدەمژین,هەڵمژیت,هەڵمژی,هەڵدەمژن,هەڵنەگرێت,هەڵنەگرت,هەڵنەگری,هەڵمژێت	0	0	0
وێنەگرانی		detected_correct	0	0	0
وەستانێکی		detected_correct	0	0	0
وەستانە		detected_correct	0	0	0
وەهمیی		detected_correct	0	0	0
وەهمییەکانی		detected_correct	0	0	0
یەدەگەوە		یەپەگەوە,لەدەرەوە,دەدەنەوە,یەکەمەوە,دەدەمەوە,یەپەگەو,بەدەنگەوە,ئەدەبەوە,ئەدەنەوە,بەدەرەوە	0	0	0
ئاکدۆغان		ئاردۆغان,ئایدۆغان,ئەردۆغان,ئاردۆگان,ئاکۆیان,ئەدۆغان,ئەردۆگان,ئەردۆغانی,ئەردوغان,دۆغان	0	0	0
ئاگادارنەکردنەوەی		ئاگادارکردنەوەی,ئاگادارکردنەوە,ئاگادارکردنەوەیە,ئاگاداردەکرێنەوە,ئاوادانکردنەوەی,ئاگەدارکردنەوەی,ئاگاداردەکردەوە,ئاوەدانکردنەوەی,ئاگادارکردەوە,ئاگادارکردنەوەیان	0	0	0
ئامارەکەش		detected_correct	0	0	0
ئامالیجا		ئامانجی,ئامانج,ئیتالیا,ئاماری,ئامانجە,ئاماژەیدا,ئامریکا,ئازادیدا,ئاساییدا,ئامرلی	0	0	0
ئیتیحادییەکاندا		ئیسلامییەکاندا,ئیدارییەکاندا,ئێزیدییەکاندا,ئازادییەکاندا,نیشتیمانییەکاندا,سیادییەکاندا,جیهادییەکاندا,میدیاییەکاندا,سیاسییەکاندا,عیراقییەکاندا	0	0	0
ئەفغانستانیش		detected_correct	0	0	0
ئەلدوری		detected_correct	0	0	0
ئەنجامانەدا		ئەنجامنەدا,ئەنجامیاندا,ئەنجامانە,ئەنجامانەی,ئەنجامدەدا,ئەنجومەنەدا,ئەنجامانەش,ئەنجامنەدرا,ئەنداماندا,ئەنجامنەدات	0	0	0
بارگاویکردندا		بارگاویکردنی,بەرگریکردندا,دادگاییکردندا,بازرگانیکردن,بازرگانیکردنی,یاریکردندا,بازرگانیکردنە,بارگاویکردنەوەی,دادگاییکردنیدا,بەرگریکردندان	0	0	0
باریکترین		detected_correct	0	0	0
بارەگاکانیدا		بارەگاکاندا,بارەگاکانی,بارەگاکانیان,بارەگاکانیاندا,کارەکانیدا,بارەگاکان,بارەکاندا,بارەگاکانمان,بارەگاکەدا,بوارەکانیدا	0	0	0
باوەڕمەند		detected_correct	0	0	0
بپەڕێنم		بپەڕێنن,بگەڕێن,بەڕێزم,بگەڕێم,بەڵێنم,بپچڕێنن,بەڕێم,بسەپێنم,پەڕێنن,بپەڕێنێت	0	0	0
بتار		بار,بوار,وتار,ستار,تار,بژار,بنار,بکار,بشار,بتان	0	0	0
بتدەمێ		بدەمێ,بیدەمێ,بەدەم,بدەم,دەمێ,بدەنێ,بتەوێ,بدەرێ,دەدەمێ,بدەمە	0	0	0
برایەکیەتی		برایەکەی,برایەکیەوە,برایەکیشی,برایەتیەی,براکەیەتی,برایەتی,یەکیەتی,باڵەکایەتی,برایەکی,برایەتیی	0	0	0
بریندارەکەیدا		بریندارەکەی,بریندارەکاندا,بریندارەکەیان,دیدارەکەیدا,بریندارەکە,بریندارەکەش,بڕیارەکەیدا,بریندارەکاندان,زیندانەکەیدا,بریندارەکانیشدا	0	0	0
بقرتێنیت		بقرتێنن,بستێنیت,بسوتێنیت,بهێنیت,بدرکێنێت,بستێنێت,بەستێنی,بکرێیت,بسوتێنێت,بترسێنێت	0	0	0
بڵاوکردنەوەمان		بڵاوکردنەوەیان,بڵاوکردنەوەدا,بلاوکردنەوەیان,بڵاوکردنەوەکانی,بڵاوکردنەوەن,بڵاوکردنەوەی,بڵاوکردنەوە,بیرکردنەوەمان,بڵاوکردنەوەى,بڵاوکردنەوەو[	0	0	0
بمایە		detected_correct	0	0	0
بۆزەکان		هۆزەکان,بۆنەکان,بۆقەکان,سۆزەکان,بۆشەکان,بازەکان,بۆرەکان,گۆزەکان,دۆزەکان,بۆیەکان	0	0	0
بۆکانیش		بۆکانی,بۆکان,گۆڕانیش,بۆتانی,کانیش,گۆرانیش,بۆکان،,بۆمانی,بیانیش,بۆلانی	0	0	0
بێسەرپەرشتیاران		سەرپەرشتیاران,لەسەرپەرشتیاران,سەرپەرشتیارانی,لەسەرپەرشتیارانی,بەسەرپەرشتیاری,سەرپەرشتیاریان,بێسەرپەرشتان,سەرپەرشتیارن,سەرپەرشتیاری,سەرپەرشتیار	0	0	0
بەختەوەریتانە		بەختەوەرانە,بەختەوەرییان,بەختەوەریان,بەختەوەریمان,بەختەوەرییە,بەختەوەریدا,بەختەوەرین,بەختەوەریە,بەختەوەریت,بەختەوەرمان	0	0	0
بەرگمان		detected_correct	0	0	0
بەرلینم		بەرلین,بەرلینی,بەرلین،,بەرلین-,بەرلینێ,بەرلینە,بەرلینا,بەرین,بەرینی,بەردین	0	0	0
بەعە		بەوە,بەعس,بەشە,بەسە,بەرە,بەمە,بەعسە,بەڕە,بەعزە,بەدە	0	0	0
بەڵێنشکێنی		بەڵێنەکانی,بەڵێنەکان,بەڵێنەکەی,بەڵێنێکی,بەڵینەکانی,بەلێنەکانی,بەڕێوشوێنی,بەڵێندانی,بەڕێنوێنی,بەڵێنەکانت	0	0	0
بەڵێنەکانیەتی		بەڵێنەکانی,بەڵێنەکانیان,بەڵێندەرایەتی,بەڵێنەکانت,باڵەکایەتی,بەڵێنانەی,بەڵێنەکان,بەنوێنەرایەتی,بەڵێنەکەی,بەڵینەکانی	0	0	0
پێشکەوتنن		detected_correct	0	0	0
پیریزۆ		پیریز,پیرۆز,پیرۆزی,پیرۆزە,پیری,پیرۆزو,پیرۆ,پیرۆزه,پیرۆزن,پیریی	0	0	0
پیشەیەم		پیشەیە,پیشەیەک,پیشەیەی,پیشەیەش,پیشەکەم,پیشەیی,پیشەی,پیشەکەی,پیشەیەکی,پیشەیان	0	0	0
پەنگخواردنی		detected_correct	0	0	0
ترانزێتەکانیان		توانستەکانیان,مانشێتەکانیان,تایبەتەکانیان,تازەکانیان,تانکەکانیان,تانەکانیان,زانستەکانیان,خیانەتەکانیان,وڵاتەکانیان,تواناکانیان	0	0	0
توندوتۆڵترەوە		توندوتۆڵتر,توندوتیژییەوە,توندوتۆڵکردنی,توندوتیژیەوە,توندوتیژەوە,توندوتۆڵە,توندوتۆڵکردنەوەی,توندوتۆڵەی,توندوتۆڵ,توندوتۆڵی	0	0	0
تۆرنادۆ		detected_correct	0	0	0
تەزویرکراوانە		تەزویرکردنی,تەزویرکردن,دەستگیرکراوانە,داگیرکراوانە,بەرفراوانە,دەستگیرکراوانه,دەستگیرکراوان,تەواوکراوە,بڵاوکراوانە,سەیرکراوە	0	0	0
تەسکانەی		کەسانەی,خەڵکانەی,چەکانەی,ئەرکانەی,حەسانەی,چەمکانەی,کەسـانەی,دەستانەی,یەکانەی,تاکانەی	0	0	0
تەلەڤزیۆنێک		detected_correct	0	0	0
تەڵاقدراو		detected_correct	0	0	0
جانتاکەمەوە		جانتاکەیەوە,جانتایەکەوە,ناکەمەوە,جانتاکەم,جیاناکەنەوە,ڕاستبکەمەوە,لانیکەمەوە,ناکەنەوە,جانتاکەی,نەکەمەوە	0	0	0
جگەرەکانی		detected_correct	0	0	0
جەزائیرە		detected_correct	0	0	0
جەنابییان		جەنابیان,جەنابتان,جەنابیشتان,جەنگییان,جەنابی,پەنابەران,پەنایان,جەنگیان,لەناویان,قوتابییان	0	0	0
چارەسەرەکانمان		چارەسەرەکانیان,چارەسەرەکان,چارەسەرەکانی,چارەسەرێکمان,کارەساتەکانمان,چارەسەرەکانیش,چارەسەرکردنیان,هاوسەرەکانیان,چارەسەرکرنا,قارەمانەکانمان	0	0	0
چاوەڕێیەکی		چاوەڕێیەتی,هاوڕێیەکی,چاوەڕێیە,چاوەڕێیی,چاوەیەکی,ئاوەڕۆیەکی,ماوەیەکی,چاوەڕێی,هاوڕێیەتی,لاپەڕەیەکی	0	0	0
چراوە		کراوە,دراوە,چاوە,براوە,نراوە,خراوە,چراو,چنراوە,چرایە,چراکە	0	0	0
حاڵێک		detected_correct	0	0	0
حورمەتێکی		detected_correct	0	0	0
حەوشە		detected_correct	0	0	0
خاڵەشی		detected_correct	0	0	0
خائینەکاندا		ئایینەکاندا,ئاینەکاندا,خانەکاندا,کابینەکاندا,لایەنەکاندا,یارییەکاندا,ناحیەکاندا,خێزانەکاندا,سایتەکاندا,نشینەکاندا	0	0	0
خوشکەکەشم		detected_correct	0	0	0
خۆبەخشانەیان		خۆبەخشانەی,خۆبەخشانەیە,خۆبەخشانە,خۆبەخشەکان,خۆبەخشانەو,خۆبەخشانی,خۆبەخشیان,خۆبەخشەکانی,مۆزەخانەکان,خۆبەخشانه	0	0	0
خەنجەرەکەی		detected_correct	0	0	0
دابینکردنەکانیان		داگیرکراوەکانیان,دابینکردنیان,داگیرکردنەکانی,تاقیکردنەوەکانیان,داهێنانەکانیان,دانیشتوانەکانیان,دانیشتنەکانیان,دایکەکانیان,بیرکردنەوەکانیان,دەستکردەکانیان	0	0	0
دادەشکێنێت		دەشکێنێت,دادەهێنێت,دادەمێنێت,دادەکەنێت,دادەنێت,ڕادەکێشێت,دادەڕێژێت,دەشکێنێ,دامەزرێنێت,دادەبەزێنێت	0	0	0
دایکەکانیش		دایکەکانی,تاکەکانیش,دایکەکان,دایکانیش,بانکەکانیش,ئاینەکانیش,دایکەکانیان,دارەکانیش,دینەکانیش,دایرەکانی	0	0	0
دایەنەکەی		لایەنەکەی,دایەنەکە,دایەرەکەی,خاوەنەکەی,ئاینەکەی,لایەنەکە,ئایینەکەی,دینەکەی,دایەنگەی,لایەنەکی	0	0	0
ددانەوە		detected_correct	0	0	0
دێسرۆچەر		درۆکەر,دەستەبەر,دەوروبەر,دیسەمبەر,تێکۆشەر,کۆچەر,مسۆگەر,هێرشبەر,لێکۆڵەر,درۆیە	0	0	0
دەچەقێنێتە		دەگەێنێتە,دەتەقێنێت,دەگەیێنێتە,دەسەپێنێتە,دەلەقێنێت,دەهێنێتە,دەسەپێنێت,دەگەیەنێتە,دەهەژێنێت,دەبەزێنێت	0	0	0
دەدزینەوە		detected_correct	0	0	0
دەرەتانە		detected_correct	0	0	0
دەستپێشخەریتان		دەستپێشخەرییان,دەستپێشخەریمان,دەستپێشخەریان,دەستپێشخەریا,دەستپێشخەرییانە,دەستپێشخەریانە,دەستپێشخەری,دەستپێشخەریی,دەستپێشخەرییە,دەستپێشخەرییەی	0	0	0
دەستەکانتان		detected_correct	0	0	0
دەشیر		بەشیر,دەشی,دەمیر,دەشیا,دەبیر,دەشیت,دەیر,لەشیر,بەشی,دەقی	0	0	0
دەناسنەوە		detected_correct	0	0	0
دەنگییەکان		detected_correct	0	0	0
دەیانخۆیت		دەیانەویت,دەیانگۆت,دەیخۆیت,دەیانخوات,دەیانەوێت,دەیانگوت,دەیانویست,دەزانیت,دەیانوت,دەیانی	0	0	0
ڕابماڵین		ڕاماڵین,ڕابماڵن,ڕاماڵینی,ڕاماڵی,داماڵین,ڕابمێنین,دابماڵن,ڕابماڵێت,ڕاماڵن,ڕابماڵێ	0	0	0
ڕادیۆکەیان		detected_correct	0	0	0
ڕاگەیاندنکارانەی		ڕاگەیاندنکارانی,ڕاگەیاندنکاران,ڕاگەیاندکارانی,ڕاگەیاندنانەی,ڕاگەیاندنکاری,ڕاگەیاندکاران,ڕاگەیاندنکارە,ڕاگەیاندنکارێکی,ڕاگەیاندنەکانی,ڕاگەیاندنکار	0	0	0
ڕاگەیاندنیشییەوە		ڕاگەیاندنیشەوە,ڕاگەیاندنەکەیەوە,ڕاگەیاندنیانەوە,ڕاگەیاندنەوە,ڕاگەیاندنەکانەوە,ڕاگەیاندنیشی,ڕاگەیاندنەکانیەوە,ڕاگەیاندنیش,ڕاگەیاندنەوه,ڕاگەیاندنەکە	0	0	0
ڕژاوەتەوە		ماوەتەوە,کراوەتەوە,داوەتەوە,ناوەتەوە,بڕاوەتەوە,دراوەتەوە,شکاوەتەوە,ڕازاوەتەوە,کشاوەتەوە,خراوەتەوە	0	0	0
ڕکابەرێک		detected_correct	0	0	0
ڕووتەکانیان		مووچەکانیان,گوتەکانیان,ژوورەکانیان,سوورەکانیان,ڕووتەکانی,ڕوفاتەکانیان,سوودەکانیان,نەوتەکانیان,ڕستەکانیان,چەوتەکانیان	0	0	0
ڕوونکردنەوانەی		detected_correct	0	0	0
ڕۆمانسیەت		detected_correct	0	0	0
زومماردا		detected_correct	0	0	0
زەردەخەنەکەی		زەردەخەنەی,زەردەخەنەیەکی,زەردەخەنەیەک,زەردەخەنەوە,زەردەخەنەکانی,زەردەخەنەیە,زەردەخەنە,زەردەخەنەو,زەردەخەنەت,زەردەخەنەیان	0	0	0
زەردەخەنەیەکن		زەردەخەنەیەکی,زەردەخەنەیەک,زەردەخەنەیان,زەردەخەنەیە,زەردەخەنەی,زەردەخەنەوە,زەردەخەنەیەکەوە,بەزەردەخەنەیەکی,زەردەخەنە,زەردەخەنەو	0	0	0
زەرەرمەندیش		زەرەرمەندی,زەرەرمەندیی,زەرەرمەند,زەرەرمەندە,زەرەرمەندن,زەرەمەندی,زەرەرمەندبن,زەرەرمەندان,هونەرمەندیش,زەرەرمەندانی	0	0	0
زەغبی		زەربی,زەبی,زەڕبی,زوغبی,زەوی,نەبی,زەنگی,زەبری,بەبی,ئەبی	0	0	0
ژمێریارییەکانن		ژیارییەکانی,ژیارییەکان,فێرکارییەکانی,فێرکارییەکان,ئێرانییەکانن,یارییەکانی,عێراقییەکان,زانیارییەکانی,یارییەکان,زانیارییەکان	0	0	0
ژنانێکدا		ژیانێکدا,نانێکدا,ژناندا,ژنانێک,ژنانێکی,ناوێکدا,ژنێکدا,زمانێکدا,ژنانەدا,ژنانیشدا	0	0	0
سوننییەکانی		detected_correct	0	0	0
سوودانەش		سوودانیش,سوودانەی,سوودانە,سوودان,ڕووداوەش,سووداندا,سەردانەش,سوودانی,سودانە,سروودانە	0	0	0
سەربازەکەی		detected_correct	0	0	0
سەردەمەیدا		سەردەمەدا,سەردەمەشدا,سەردەمەی,سەردەمێکدا,سەردانەیدا,سەردەمدا,سەردەمەیە,بەردەمیدا,سەردەمەیان,بەرهەمەیدا	0	0	0
سەرلێشێواوەکانی		سەرلێشێواوی,سەرلێشێواندنی,سەرلێشێوانی,سەرلێشێواوە,سەرلێشێواویی,سەرلێشێواوییەکی,سەرلێشێوانێکی,سەرچاوەکانی,سەرکەوتووەکانی,سەرلێشێواو	0	0	0
سەنەداتە		سەنەداتی,نەداتە,کەنەدایە,کەنەداوە,سەرەداوە,سەنەدە,وەرنەداتە,دەسەڵاتە,نەداوە,لەوەدایە	0	0	0
شاخەکانەوە		detected_correct	0	0	0
شتانەیە		detected_correct	0	0	0
شکاندنەوە		detected_correct	0	0	0
شکستخواردووەکەدا		شکستخواردووەکەی,شکستخواردووەکانی,شکستخواردووەکان,شکستخواردووە,شکستخواردووەی,شکستخواردوەکانی,شکستخواردوو,شکستخواردووی,شکستخواردوە,شکستخواردوون	0	0	0
شێلانە		شێتانە,هێلانە,شێلان,شێوانە,شێلانی,شێرانە,بێلانە,گێلانە,شێخانە,شیلانە	0	0	0
شیعییەکانەوە		شیعرییەکانەوە,شیعەکانەوە,تیڤییەکانەوە,شیعرەکانەوە,سیاسییەکانەوە,سیاسیەکانەوە,شیعییەکان,گشتییەکانەوە,بەعسییەکانەوە,مرۆییەکانەوە	0	0	0
غەریبم		detected_correct	0	0	0
فابریگاس		detected_correct	0	0	0
فرۆشتم		detected_correct	0	0	0
فرۆشتمانەوە		فرۆشتنەوە,نیشتمانەوە,فرۆشتنەوەی,خۆشمانەوە,فرۆشتەوە,فرۆشتۆتەوە,فرۆشرایەوە,دروشمانەوە,پشتمانەوە,فریشتەکانەوە	0	0	0
فۆکسان		ئۆکسان,یەکسان,بۆکان,فۆکس,نۆکان,چۆکیان,بۆکسێن,ڕۆکسانا,فۆرلان,ڕۆکان	0	0	0
فیکرەکەیان		فیلمەکەیان,فیکرەکان,فیکرەکەی,یەکەیان,شارەکەیان,لیستەکەیان,حیزبەکەیان,یانەکەیان,کارەکەیان,لیژنەکەیان	0	0	0
فەرتاح		فەتاح,فەرهاد,فەرمان,فەلاح,فەرحان,فەتح,فتاح,فەوتان,سەرتان,فەرزاد	0	0	0
فەرهادە		detected_correct	0	0	0
ڤۆلفسبۆرگیش		فۆلفسبۆرگی,فۆلفسبۆرگ,ڤۆلڤسبۆرگ,فۆڵفسبۆرگی,فۆڵفسبۆرگ,فۆلسبۆرگ,ستراسبۆرگی,ئۆگسبۆرگ,جلوبەرگیش,پیترسبۆرگی	0	0	0
قارەمانەکاندایە		قارەمانەکانی,قارەمانەکانمان,قارەمانەکانیش,قارەمانەکان,قارەمانانەیە,قارەمانانە,قارەمانانەی,قارەمانانی,قارەمانەکەی,کارەساتەکاندا	0	0	0
قازانجەکانیان		detected_correct	0	0	0
قڕکەری		detected_correct	0	0	0
قسەڵۆکانەم		قسەڵۆکانە,قسەکانم,سەرۆکانە,سەرۆکانەی,قسەڵۆکە,قسەکانی,خەڵکانەی,خەڵکانە,قسەکان,قسەکانت	0	0	0
کابینەکەیەوە		ئایینەکەیەوە,کابینەکەوە,کابینەکەی,برینەکەیەوە,کارەکەیەوە,کابینەکەیدا,یانەکەیەوە,خاوەنەکەیەوە,کۆبونەوەیەوە,کۆنەکەیەوە	0	0	0
کاتژمێرەکانیان		کاتژمێرەکانی,کاتژمێرەکان,کامێراکانیان,ئامێرەکانیان,کارەکانیان,کاروبارەکانیان,کتێبەکانیان,کاتەکانیان,کاتژمێرەکەی,ژمارەکانیان	0	0	0
کارانی		detected_correct	0	0	0
کارەباکەدا		کارەبادا,کارەساتەدا,کارەکەدا,کارەباکەی,کارەباکە,کارەباکەیان,بارەگاکەدا,کارەباییدا,کارەباکەمان,کارەباشدا	0	0	0
کارەکانماندا		detected_correct	0	0	0
کارەیاندا		detected_correct	0	0	0
کاشینجی		کابینەی,ماشینی,کازینۆی,تاشینی,کاسینی,کاشانی,کائینی,کاهینی,کارینگی,شینجی	0	0	0
کوردستانیشدایە		detected_correct	0	0	0
کوڵڵوک		کوڵاو,کوڵاوی,کووک,توغڵوک,کوچوک,کورکوک,کوڵاوو,کوڵاو،,کەرکوک,کوردو	0	0	0
کۆتاییەدەماری		کۆتاییەکانی,کۆتاییەکەی,کۆتاییەکەشی,کۆتاییەدا,کۆتاییەکەیان,کۆتاییدا,کۆتاییشدا,کۆتاییەکان,کۆتاییەکی,کۆتاییهێنانی	0	0	0
کۆرتیسۆڵ		کۆرتیزۆڵ,کۆرتیزۆل,کۆرتیس,کۆنترۆڵ,کۆنتڕۆڵ,کۆمیسۆن,کۆرتی,کۆنترِۆڵ,بۆردیسۆ,بۆریسۆڤ	0	0	0
کۆڕەکانم		کوڕەکانم,کۆڕەکان,کۆڕەکانی,کۆنەکانم,کۆنەکان,کۆنەکانی,کوڕەکانی,تۆڕەکانی,کارەکانم,کوڕەکان	0	0	0
کۆکزە		کۆکە,کۆزە,کاکە,کۆیە,کۆنە,کۆیلە,تۆکمە,کۆک,کۆمە,کۆکن	0	0	0
کۆڵانێکیان		کۆڵانەکان,کۆڵانێکی,کۆبانێیان,کەسانێکیان,کۆڵانێکدا,گۆڕانێکیان,کۆڵانەکەیان,کۆڵانەکانی,کارێکیان,کامێکیان	0	0	0
کۆنەپەرستان		detected_correct	0	0	0
کێرەی		کێشەی,کارەی,کێری,کێرڤی,کورەی,کوێرەی,دێرەی,ئێرەی,سێرەی,شێرەی	0	0	0
کەتیبەکەی		کتێبەکەی,کەتیبەی,کەیسەکەی,کەشتییەکەی,کەتیبەکانی,کاتییەکەی,کەتیبەیەکی,کەشتیەکەی,کتابەکەی,کەسییەکەی	0	0	0
