word	corrected_gold	system_suggestions	in_1	in_3	in_above_3
هێنراون	هێنراون	detected_correct	1	1	1
وەربگرە	وەربگرە	detected_correct	1	1	1
وەرگیرایەوە	وەرگیرایەوە	detected_correct	1	1	1
بووبوو	بووبوو	detected_correct	1	1	1
پانتۆڵێکی	پانتۆڵێکی	تۆپانێکی	0	0	0
دارێک	دارێک	detected_correct	1	1	1
ڕێکەوتنمان	ڕێکەوتنمان	detected_correct	1	1	1
سایتەکانی	سایتەکانی	ساتەکانی,سابتەکانی,ڕایتەکانی,ساختەکانی,چایتەکانی,لایتەکانی,سانتەکانی,سمیتەکانی,ساختەکارانی,ساختەکارەکانی,تەکانەکانی,سایارانەکانی	0	0	0
سنوورەی	سنوورەی	سوورەی,سنوورچەی,سوورەونەی	0	0	0
سەرکردایەتییەکی	سەرکردایەتییەکی	detected_correct	1	1	1
کراوەدا	کراوەدا	کاوەدا,کراودا,کراوتدا,کراومدا,کراوێدا,کراویدا,کراوە دا,داوەرا	0	0	0
نەختینەیی	نەختینەیی	نەختینەیت,نەختینەی,نەختینەشی,نەختینەچی,نەختینەین,نەختینەیم,نەختینەی ی,نەختینە یی,نەختی نەیی,نەختینە,مەینەتیی	0	0	0
نەوجول	نەوجول	نەوال	0	0	0
هەوڵم	هەوڵم	detected_correct	1	1	1
بابیلۆن	بابیلۆن	باریلۆچین	0	0	0
بفرۆشرێن	بفرۆشرێن	detected_correct	1	1	1
بێینە	بێینە	بینە,بێنە,بێین,بێتینە,بێرینە,بێڤینە,بێڵینە,بێخینە,بێلینە,بێنینە,بێکینە,بێزینە,ببینە,برینە,بێرنە	0	0	0
دزیکردندا	دزیکردندا	دزی کردندا,شانازیکردندا,زیادکردندا,یاریکردندا,دانکردندا	0	0	0
ڕەزامەندییەکە	ڕەزامەندییەکە	detected_correct	1	1	1
قەڵەمە	قەڵەمە	detected_correct	1	1	1
ناشەرعییە	ناشەرعییە	ناشارەزایی	0	0	0
ناوبردنی	ناوبردنی	detected_correct	1	1	1
ناوک	ناوک	detected_correct	1	1	1
یەکپۆشی	یەکپۆشی	یەک پۆشی,کۆنەپۆشی	0	0	0
بۆکۆ	بۆکۆ	کۆبۆ,بۆیکۆ,بۆشۆ,بۆسۆ,بۆنۆ,کۆکۆ,بۆ کۆ,بۆکۆڤا	0	0	0
جیلی	جیلی	جیکی,چیلی,جلی,جیی,جیلکی,بیلی,پیلی,جیتی,جیشی,جیڕی,ژیلی,فیلی,جیفی,جیجی,جیچی	0	0	0
داڕشتبوو	داڕشتبوو	detected_correct	1	1	1
دایکوباوکی	دایکوباوکی	detected_correct	1	1	1
داینی	داینی	detected_correct	1	1	1
درێژخایەنەوە	درێژخایەنەوە	درێژەدانەوە	0	0	0
دەتوێتەوە	دەتوێتەوە	دەتسوێتەوە,دەتوێستەوە,دەتڕوێتەوە,دەتدوێتەوە,دەتبێتەوە,دەتشێتەوە,دەسوێتەوە,دەتسێتەوە,دەتوێسەوە,دەڕوێتەوە,دەتڕێتەوە,دەتچێتەوە,دەتکێتەوە,دەدوێتەوە,دەتێێتەوە	0	0	0
زینداندایە	زینداندایە	زینداندا یە,زیندان دایە,زیقاندایە,زیکاندایە,زیندانەوانە,زیندانەوان	0	0	0
شایستەیەکی	شایستەیەکی	detected_correct	1	1	1
عیساوی	عیساوی	عیسای,بیساوی,عیساشی,فیساوی,عیساچی,عیساوە,عیساوو,عیسا وی,عیسا	0	0	0
فێستیڤاڵێکی	فێستیڤاڵێکی	کریستاڵێکی	0	0	0
لەگەڵمدا	لەگەڵمدا	لەگەنمدا,لە گەڵمدا,دارەگەڵمدا	0	0	0
مەڵکەندی	مەڵکەندی	مەکەندی,مەڵبەندی,مەتکەندی,هەڵکەندی,مەمکەندی,مەیکەندی,کەمەندی	0	0	0
هێزێکیش	هێزێکیش	detected_correct	1	1	1
ئامادەکردنیان	ئامادەکردنیان	detected_correct	1	1	1
ئەندازیارێک	ئەندازیارێک	detected_correct	1	1	1
ئەندامێتیی	ئەندامێتیی	ئەندامی	0	0	0
بیرمەندە	بیرمەندە	بیر مەندە,زیزەرمەندە	0	0	0
بیروبۆچوون	بیروبۆچوون	بیرو بۆچوون,بیرچوونن,بیرچوون	0	0	0
بیناکەی	بیناکەی	نیناکەی,سیناکەی,میناکەی,بیکاکەی,بیزاکەی,بەناکەی,بینا کەی,نابیناکەی,رەیناکەی,ئیناباکەی,کابینەکەی	0	0	0
تێکساس	تێکساس	تێکتاس,تێکناس,تێکماس,تێکساز,تێتاسا	0	0	0
تیپەکەیان	تیپەکەیان	detected_correct	1	1	1
جونۆن	جونۆن	detected_correct	1	1	1
چۆنیش	چۆنیش	ڕۆنیش,چۆن یش,چۆ نیش,پۆچۆنی	0	0	0
داهاتەکانیش	داهاتەکانیش	detected_correct	1	1	1
دیاردەکانی	دیاردەکانی	دیاردەکانت,دیارەکانی,دیاردەکان,دیاردەکانیش,دیدارەکانی,دیاردەکانم,دیاردەیانی,دیاردەکان ی,دیاردە کانی,دیاربەکرەکانی,کانیبەردەکانی,یاریکردنەکانی,بڕیاردانەکانی	0	0	0
دیاریمان	دیاریمان	detected_correct	1	1	1
دەپارێزرێت	دەپارێزرێت	دەپارێزرێی,دەپارێزێت,دەپارێزرێ,دەپارێزرێێت,دەپارێزرێیت,دەپارێزرێن,دەپارێزرێم,دەپارێزرێێ,دەپارێز رێت,دەپارێزدرێێت,دەپارێزرا,دەپارێزدرێ,دەپارێزدرا	0	0	0
دەستخراون	دەستخراون	دەستاون	0	0	0
سینەماکانی	سینەماکانی	سینامەکانی,سینەماکانت,سینەماکان,سینەماکانیش,سینەماکانم,سینەمایانی,سینەماکان ی,سینەما کانی,سەماکەرانی	0	0	0
شۆفێریان	شۆفێریان	شۆ فێریان,شۆندۆرفێریان	0	0	0
ڤیتۆڵ	ڤیتۆڵ	چیتۆڵ,ڤۆیتۆڵ,پیتۆڵ,قیتۆڵ,فیتۆڵ,هیتۆڵ,جیتۆڵ,ڤیجۆڵ,ڤینۆڵ,میتۆڵ,کیتۆڵ,زیتۆڵ,ڤیاۆڵ,ڤیۆۆڵ,لۆڤیتۆڵ	0	0	0
کوردستانیدا	کوردستانیدا	detected_correct	1	1	1
کوڕەکەیدا	کوڕەکەیدا	detected_correct	1	1	1
کۆتایان	کۆتایان	detected_correct	1	1	1
گووتی	گووتی	detected_correct	1	1	1
لێدانەکەی	لێدانەکەی	detected_correct	1	1	1
وەزیرانیشەوە	وەزیرانیشەوە	detected_correct	1	1	1
ئۆساسۆنا	ئۆساسۆنا	ئەلیاسۆنا	0	0	0
پارێزگاریش	پارێزگاریش	پارێزگارێش,پارێزگاری,پارێزگاریشت,پارێزگاریشم,پارێزگاریشی,پارێزگاریت,پارێزگارین,پارێزگاریم,پارێزگاری ش,پارێزگار یش,پارێزگار,پارێزگا	0	0	0
پشکنینیش	پشکنینیش	پشکنینێش,پشکنینی,پشکنینیشت,پشکنینیشم,پشکنینیشی,پشکنینیت,پشکنینین,پشکنینیم,پشکنینی ش,پشکنین یش,پشکنی نیش,پشکن ینیش,پشکنین,پشکنی	0	0	0
پەرەسەندنەکانی	پەرەسەندنەکانی	detected_correct	1	1	1
چاوەڕێنەکراو	چاوەڕێنەکراو	چاوەڕوانکردن	0	0	0
چەورە	چەورە	detected_correct	1	1	1
ڕاستەقینەدا	ڕاستەقینەدا	detected_correct	1	1	1
زیرەکیش	زیرەکیش	زیرەکێش,زیرەکی,زیرەکیشت,زیرەکیشم,زیرەکەیش,زیرەکیشی,زیرەکیت,زیرەکین,زیرەکیم,زیرەکیک,زیرەکیگ,زیرەکەش,زییەکیش,زیرەکیی,زیرەکی ش	0	0	0
سدیقی	سدیقی	detected_correct	1	1	1
سەرسوڕهێنەردا	سەرسوڕهێنەردا	سەردەرهێناندا	0	0	0
شووشە	شووشە	detected_correct	1	1	1
کالۆ	کالۆ	detected_correct	1	1	1
کردوونی	کردوونی	کردووین,کردوومی,کردووی,کردوون,کردوون ی,ڕوونکردنی,ونکردنی,وردکردنی	0	0	0
گرتی	گرتی	detected_correct	1	1	1
گوڤەن	گوڤەن	گوڵەن,ئووڤەن	0	0	0
ناخات	ناخات	ناخار,ناخست,ناخت,ناخا,ناخانت,ناخوات,نابات,ناخان,ناخیت,ناخودات	0	0	0
وانەکە	وانەکە	detected_correct	1	1	1
ئینگلیزیان	ئینگلیزیان	ئینگلیسیان,ئینگلیسان,ئینگلستانیان,ئیلیزایان,زیزینگیان	0	0	0
ئەمانەتەوە	ئەمانەتەوە	ئەمانڕەتەوە,ئەماونەتەوە,ئەمانشتەوە,کەمانەتەوە,ئەماوەتەوە,ئەما نەتەوە,ئاسمانەتەوە,ئەروانەتەوە,تەماتەمارانەتەوە,چەماندنەوەتەوە	0	0	0
بگونجێنێت	بگونجێنێت	detected_correct	1	1	1
بوختانی	بوختانی	detected_correct	1	1	1
بەڕێوەبەرەکانەوە	بەڕێوەبەرەکانەوە	detected_correct	1	1	1
پانێڵێک	پانێڵێک	پانێک	0	0	0
زانییان	زانییان	detected_correct	1	1	1
زێدانیش	زێدانیش	زێدانێش,زێدانی,زێدانیشت,زێدانیشم,زێدانیشی,تێدانیش,زێدانیت,زێڕانیش,زێدانین,زێدانیم,زێوانیش,زێیانیش,زێدانی ش,زێدان یش,زێدا نیش	0	0	0
ستراسبۆرگ	ستراسبۆرگ	ستراسبێرگ,سترانبێژگ	0	0	0
سەڵاحی	سەڵاحی	ساڵەحی,سەلاحی,سەڵای,سەباحی,سەڵاشی,سەڵاچی,سەڵانی,سەڵاحەدین	0	0	0
فیفاوە	فیفاوە	فیداوە,شیفاوە,فیساوە,فیکاوە,ئیفاوە,حەیفاوە,وەفاوە	0	0	0
گەشتێکیان	گەشتێکیان	detected_correct	1	1	1
لەسایەیدا	لەسایەیدا	detected_correct	1	1	1
ناهێڵێتەوە	ناهێڵێتەوە	detected_correct	1	1	1
ناویدا	ناویدا	detected_correct	1	1	1
نەبوونەتە	نەبوونەتە	نەبوونەڵە,نەبوونەکە,نەبوونەوە,بوونونەبوونە,بوونونەبوون,نەبوونە,منەتبوونە	0	0	0
هاوکاریم	هاوکاریم	detected_correct	1	1	1
وەرگرتنەوە	وەرگرتنەوە	detected_correct	1	1	1
وەستام	وەستام	detected_correct	1	1	1
ئاکتاش	ئاکتاش	ئاشکرا	0	0	0
ئیرنای	ئیرنای	ئێرنای,ئینای,ئیرینای,ئیرینا	0	0	0
بانکییەکان	بانکییەکان	بانکسییەکان,بانگییەکان,بانک ییەکان,بان کییەکان,کۆبانییەکان,بیکانییەکان,بۆکانییەکان,کانیبییەکان	0	0	0
بردمی	بردمی	detected_correct	1	1	1
برینداریشیان	برینداریشیان	detected_correct	1	1	1
بینەرانیان	بینەرانیان	detected_correct	1	1	1
بەرهەمیش	بەرهەمیش	بەرهەمێش,بەرهەمی,بەرهەمیشت,بەرهەمیشم,بەرهەمیشی,بەرهەمیت,بەرهەمین,بەرهەمیم,بەرهەمی ش,بەرهەم یش,بەر هەمیش,بەرهەم	0	0	0
بەنزینەکەش	بەنزینەکەش	بەزینەکەش,بەن زینەکەش,دابەرزینەکەش,زینەدینەکەش,بەخشینەکەش,کەندەشینەکەش	0	0	0
پزیشکییەکانەوە	پزیشکییەکانەوە	پزیشکی یەکانەوە,پزیشک ییەکانەوە,زریشکەکێوییەکانەوە	0	0	0
حکومەتێکدا	حکومەتێکدا	حکوومەتێکدا,ڕوومەتێکدا,حیکمەتێکدا,حکوومەتدا,حکایەتێکدا	0	0	0
خوێنت	خوێنت	خوێنی,جوێنت,وێنت,خوێت,خوێن,خوێندت,خاوێنت,خوێنێت,خەوێنت,خوێنیت,تخوێن,شوێنت,خوێشت,خوێست,خوێنن	0	0	0
داپیری	داپیری	detected_correct	1	1	1
دکتۆراکەی	دکتۆراکەی	دکتۆرەکەی,دکتۆرا کەی,ڤیکتۆریاکەی	0	0	0
دەهۆڵ	دەهۆڵ	detected_correct	1	1	1
دەوڵەتەدا	دەوڵەتەدا	دەوڵەتدا,دەوڵەتتدا,دەوڵەتمدا,دەوڵەتێدا,دەوڵەتیدا,دەوڵەتە دا,دەوڵەتا,دەوڵەت	0	0	0
ڕشتی	ڕشتی	detected_correct	1	1	1
ژەمەکانی	ژەمەکانی	detected_correct	1	1	1
سپۆتنیکی	سپۆتنیکی	ڕاسپۆتینی	0	0	0
سەدەکانی	سەدەکانی	دەسەکانی,سەدرەکانی,سەعدەکانی,سەیدەکانی,بەدەکانی,سەرەکانی,ڕەدەکانی,سەڵەکانی,قەدەکانی,سەقەکانی,سەدەفانی,حەدەکانی,سەلەکانی,سەگەکانی,یەدەکانی	0	0	0
سەگەکەیدا	سەگەکەیدا	detected_correct	1	1	1
شیرەکە	شیرەکە	detected_correct	1	1	1
قاوەخانەی	قاوەخانەی	detected_correct	1	1	1
کۆڕبەندەکە	کۆڕبەندەکە	کۆڕ بەندەکە,گۆبەندەکە,بەندەنەکە,بەندەرەکە,ڕبەنۆکەکە	0	0	0
گورچیلەت	گورچیلەت	detected_correct	1	1	1
لەشم	لەشم	شەلم,کەشم,پلەشم,شلەشم,جلەشم,چلەشم,ملەشم,کلەشم,گلەشم,زلەشم,لەیشم,شلەم,بەشم,پەشم,لەپم	0	0	0
نەهێڵیت	نەهێڵیت	detected_correct	1	1	1
هاتمەوە	هاتمەوە	detected_correct	1	1	1
هەوڵدانێکی	هەوڵدانێکی	detected_correct	1	1	1
ئاوەش	ئاوەش	ئاوە,باوەش,ئارەش,ئاوەر,ئاوەڵ,ئاوەک,ئێوەش,ئاوێش,ئەوەش,ئاویش,ئاوە ش	0	0	0
ئۆتۆمبێلەکەشدا	ئۆتۆمبێلەکەشدا	ئەستۆندەکەکەشدا	0	0	0
ئێرلەندی	ئێرلەندی	ئیرلەندی,ئێر لەندی,ئیرلەند	0	0	0
ئیمۆ	ئیمۆ	ئۆمی,ئیمڕۆ,ئۆیم,لیمۆ,ئامۆ,ئیمێ	0	0	0
ئینگلیز	ئینگلیز	ئینگلیس,ئینگلستان	0	0	0
باشماخی	باشماخی	detected_correct	1	1	1
برژاوە	برژاوە	detected_correct	1	1	1
بکوژان	بکوژان	detected_correct	1	1	1
بورج	بورج	بورژ,گورج,بوور	0	0	0
بێویژدانانە	بێویژدانانە	نانپێوەدانانە	0	0	0
بیتەوە	بیتەوە	detected_correct	1	1	1
بیخە	بیخە	detected_correct	1	1	1
بەریتانین	بەریتانین	بەریناتین,بەردیتانین,بەریتانیان,بەریتوانین,بەریتاشین,بەریتاسین,بەریتارین,بەریزانین,بەریتانیا,بەریتان ین,بەری تانین,بریتانیاین,بریتانیایین,بریتانیان,بەرانبەرین	0	0	0
بەکارخستنی	بەکارخستنی	بەکار خستنی,بەکارهاتنی	0	0	0
پرسیارێکەوە	پرسیارێکەوە	detected_correct	1	1	1
تیشێرتێکی	تیشێرتێکی	شوبێرتێکی	0	0	0
چالاکیدا	چالاکیدا	detected_correct	1	1	1
چەقۆیان	چەقۆیان	detected_correct	1	1	1
چەندەیە	چەندەیە	چەندە یە,چەندە	0	0	0
چەورییەکانی	چەورییەکانی	هەورییەکانی,دەورییەکانی,چەور ییەکانی,نیوەکارییەکانی,کاکەسوورییەکانی,کوردەوارییەکانی,چەورکردنەکانی	0	0	0
خشتەکەیاندا	خشتەکەیاندا	detected_correct	1	1	1
خوێندکارانەشی	خوێندکارانەشی	خوێندنخانەشی,خوێنەدوبراکەشی,نەخوێندەواریشی	0	0	0
دانپێدانانەکانی	دانپێدانانەکانی	دەستپێدانانەکانی,دەستپێدانانانی,دەستپێدانانی	0	0	0
دزیوەتەوە	دزیوەتەوە	detected_correct	1	1	1
دەچێژێت	دەچێژێت	دەبێژێت,دەنێژێت,دەچێنێت,دەچەژێت,دەچێ ژێت,دەوێژێێت	0	0	0
دەشیەوێت	دەشیەوێت	یەوەدێوێت	0	0	0
دەهێشت	دەهێشت	detected_correct	1	1	1
ڕاگرتنەکەش	ڕاگرتنەکەش	detected_correct	1	1	1
ڕاهێنەرێک	ڕاهێنەرێک	ڕازێنەرێک,ڕاهێنە رێک,هێرشهێنەرێک,ڕاهێنانێک	0	0	0
زۆربە	زۆربە	detected_correct	1	1	1
زۆرترەوە	زۆرترەوە	detected_correct	1	1	1
سپیمان	سپیمان	detected_correct	1	1	1
شاوری	شاوری	شاری,شکوری,شاکری,گاوری,شاکووری,شاپووری	0	0	0
شێوانە	شێوانە	detected_correct	1	1	1
شەمعەکانی	شەمعەکانی	detected_correct	1	1	1
فراکسیۆنەکەم	فراکسیۆنەکەم	سیەرالیۆنەکەم,فرانسیسکۆەکەم	0	0	0
فوچسیل	فوچسیل		0	0	0
فۆرت	فۆرت	detected_correct	1	1	1
فۆڕ	فۆڕ	دۆڕ,گۆڕ,فڕ,بۆڕ,پۆڕ,تۆڕ,شۆڕ,فۆر,ڕۆڕ,قۆڕ,هۆڕ,چۆڕ,فۆن,مۆڕ,کۆڕ	0	0	0
قەسرۆکی	قەسرۆکی	قەسرۆک,قەسرێکی,قەسرۆکە,قەسرۆک ی,سەرۆکی	0	0	0
کارەساتبارەکان	کارەساتبارەکان	کارەسات بارەکان,هەسارەژمارەکان	0	0	0
کرێچین	کرێچین	کێچین,کرچین,کرێین,کرێچی,کرێ چین,کرێکارین	0	0	0
کوڕەداوێی	کوڕەداوێی	کوڕەزازای	0	0	0
کۆدێکی	کۆدێکی	detected_correct	1	1	1
کەلوپەلیان	کەلوپەلیان	detected_correct	1	1	1
گۆتەرێس	گۆتەرێس	گوتیرێس	0	0	0
لێسلی	لێسلی	detected_correct	1	1	1
لیۆفید	لیۆفید	لیۆپۆلد	0	0	0
لەمپەری	لەمپەری	detected_correct	1	1	1
ماکیاژەوە	ماکیاژەوە	ماکینەوە	0	0	0
موزیسیانی	موزیسیانی	موونیسانی	0	0	0
میلیسا	میلیسا	میلیدا,مێلیسا,میلیست,میلیڕا,میلیها,لیلیسا,ویلیسا,میلی سا,ویلمیسا,سالیسا,لیسا	0	0	0
مەترسییەکیش	مەترسییەکیش	detected_correct	1	1	1
نمای	نمای	نامی,یمان,مای,نای,نمی,نما,نمایش,نمانی,نەمای,نیمای,نیما,مانی,ماین,نمار,ڕمای	0	0	0
نموونەشی	نموونەشی	detected_correct	1	1	1
نیشتەجێکردنیان	نیشتەجێکردنیان	نیشتەجێ کردنیان,جێبەجێکردنیان,نیشانەکردنیان	0	0	0
هەوارەبەرزە	هەوارەبەرزە	هەوارە بەرزە,هەرزەکارە	0	0	0
واژۆکان	واژۆکان	واژەکان,نۆکاوان	0	0	0
یادەش	یادەش	یادە,یادەر,ڕادەش,یادەڵ,یادەک,دادەش,یادێش,یادە ش,یا دەش	0	0	0
یەکەیەی	یەکەیەی	یەکانەی,یەلپکەی,یەکاوەی,لەیەک	0	0	0
ئابوورییانە	ئابوورییانە	ئابوورییان,ئابوورییلانە,ئابوورییانت,ئابوورییانم,ئابوورییانی,ئابوورییان ە,ئابووری یانە,وریابوونەوە	0	0	0
ئیفلیجکردنی	ئیفلیجکردنی	ئیفلیج کردنی,لەنجکردنی	0	0	0
ئەبازی	ئەبازی	ئەسازی,ئەباری,ئەڕازی,ئەباڕی,ئەبافی,ئەبەزی,ئەیازی,حیلەبازی	0	0	0
ئەڤەلۆنی	ئەڤەلۆنی	ئەلۆنسۆی	0	0	0
بپچڕێنین	بپچڕێنین	detected_correct	1	1	1
بڕواشمان	بڕواشمان	detected_correct	1	1	1
بژاردەیان	بژاردەیان	بژاردیان,بژاردنیان,بژار دەیان,هەڵبژاردەیان,ژماردەیان,دیاردەیان,بژارکردنیان	0	0	0
بکرێمە	بکرێمە	بکرێم,بکرێوە,بکرێم ە,برێمەر	0	0	0
بەخشیونی	بەخشیونی	بەخشینی,بەخشیووی,بەخشی ونی,بەخش یونی,بەخشین	0	0	0
بەرامبەریاندا	بەرامبەریاندا	detected_correct	1	1	1
بەرگریدان	بەرگریدان	بەرگریان,بەرگریدا,بەرگریتان,بەرگریمان,بەرگرییان,بەرگری دان,بەرگران,بەرانبەری	0	0	0
بەروبوومەکانی	بەروبوومەکانی	بەردەبووکەکانی,ئەبووبەکرەکانی,ماندووبوونەکانی,بەردەبووکانی	0	0	0
بەڕێی	بەڕێی	detected_correct	1	1	1
بەکاریش	بەکاریش	بەکارێش,بەکاری,بەکاریشت,بەکاریشم,بەکاریشی,بەکاریت,بەکارین,بەکاریم,بەکاریک,بەکاریگ,بەکاریی,بەکاری ش,بەکار یش,بەکار	0	0	0
پیرۆزباییت	پیرۆزباییت	detected_correct	1	1	1
پەڕیوەتەوە	پەڕیوەتەوە	پەڕیووەتەوە,پەڕینەوەتەوە,دەرپەڕیوتەوە,تێپەڕینلەتەوە,پەڕەوازەتەوە	0	0	0
تویت	تویت	توتی,وتیت,توتت,توت,توتیت,تسویت,توسیت,توریت,تڕویت,تونیت,تزویت,تدویت,تاویت,توویت,بویت	0	0	0
تۆتێنهام	تۆتێنهام	تۆپێنرام	0	0	0
تۆفڵ	تۆفڵ	تفۆڵ,فتۆڵ,تۆفان	0	0	0
تیانگ	تیانگ	تاینگ,گیانت,یانگ,تانگ,تینگ,تیانەگ,یانگت,تانگی,شیانگ,تیارگ,ڕیانگ,ژیانگ,ڤیانگ,جیانگ,لیانگ	0	0	0
تەقەکردنەدا	تەقەکردنەدا	تەوقەکردندا,تەوقەکردنا,سەکتەکردندا,تەوقەکردن	0	0	0
تەوقیتکراو	تەوقیتکراو	تەوقەکردن	0	0	0
جافەکە	جافەکە	detected_correct	1	1	1
جۆزەکەدا	جۆزەکەدا	زەرەکەدا	0	0	0
جۆنیۆر	جۆنیۆر	detected_correct	1	1	1
چارەسەرێکە	چارەسەرێکە	چارەسەرێک,چارەسەرێکت,چارەسەرێکم,چارەسەرۆکە,چارەسەرەکە,چارەسەرێکی,چارەسەرێک ە,چارەسەرێ کە,چارەسەرە,چارەسەر	0	0	0
چالاکێکی	چالاکێکی	detected_correct	1	1	1
چاڵانە	چاڵانە	detected_correct	1	1	1
چلەمین	چلەمین	detected_correct	1	1	1
چۆڵە	چۆڵە	detected_correct	1	1	1
حەماقی	حەماقی	حەمای,حەماشی,حەماچی,حەمامەی	0	0	0
خانەنشینییەکەی	خانەنشینییەکەی	کۆنستەنتینییەکەی	0	0	0
خوێندنم	خوێندنم	detected_correct	1	1	1
خۆشتندا	خۆشتندا	خۆ شتندا,داشتندا	0	0	0
خەریکبووە	خەریکبووە	خەریکبوونە,خەریکبوون,خەریتەوە	0	0	0
خەوتنە	خەوتنە	detected_correct	1	1	1
خەیاڵییەکەی	خەیاڵییەکەی	خەیاتییەکەی,خەیاڵ ییەکەی,یەخەچاڵەکەی	0	0	0
داویەتییە	داویەتییە	داویەتی یە,کوردایەتی	0	0	0
دکتۆرەوە	دکتۆرەوە	detected_correct	1	1	1
دواییشدا	دواییشدا	داییشدا,دوایتیشدا,دوانییشدا,دوانیشدا,دوای یشدا,دووتاییشدا,دادخواییشدا,واییدیشدا,ئاواییشدا	0	0	0
دوایەوە	دوایەوە	detected_correct	1	1	1
دیارین	دیارین	detected_correct	1	1	1
دینداری	دینداری	detected_correct	1	1	1
دیێگۆ	دیێگۆ	detected_correct	1	1	1
دەرناکەون	دەرناکەون	detected_correct	1	1	1
دەریاوانە	دەریاوانە	دەریتوانە,دەریڕوانە,دەرکاوانە,دەریا وانە,دەر یاوانە,دەرداویانە,تاواندەرانە,دەرزیانانە,دەرویشیانە	0	0	0
دەستڕێژەوە	دەستڕێژەوە	دەست ڕێژەوە,دەستدرێژەوە,دەستنوێژەوە	0	0	0
دەگڕێت	دەگڕێت	دەفڕێت,دەڕێت,دەگۆڕێت,دەگێڕێت,دەگەڕێت,دەگوڕێت,دەبڕێت,دەتڕێت,دەسڕێت,دەرڕێت,دەگرێت,دەگژێت,دەچڕێت,دەگلێت,دەمڕێت	0	0	0
زەردن	زەردن	detected_correct	1	1	1
زەوییانەش	زەوییانەش	زەوییانیش,پیازەخوانە	0	0	0
سوپاسنامەیەک	سوپاسنامەیەک	سوپاس نامەیەک,شناسنامەیەک	0	0	0
سەرەتایان	سەرەتایان	detected_correct	1	1	1
شڵەژاند	شڵەژاند	detected_correct	1	1	1
شەقامەکەیان	شەقامەکەیان	detected_correct	1	1	1
شەهیدیش	شەهیدیش	یوشیهیدیە	0	0	0
فراوانتربوونی	فراوانتربوونی	فراوانتر بوونی,گرفتاربوونی	0	0	0
فۆرممان	فۆرممان	فۆرمان,فۆرتمان,فۆرژمان,فۆردمان,فۆرێمان,فۆریمان,فۆرم مان,نۆرمامان,نۆرمان	0	0	0
قەیرانەیان	قەیرانەیان	قەیرانیان,قەیرانەکان,قەیرانییان,قەیرانە یان,میرانەیان,قەیرانان,قەیتەرانیان,سەرانەیان	0	0	0
کرێکارێکیش	کرێکارێکیش	detected_correct	1	1	1
کۆلێت	کۆلێت	detected_correct	1	1	1
کۆلێژێک	کۆلێژێک	کۆلێتێک,کۆلێ ژێک,کۆ لێژێک,لێژێک,کۆلێک	0	0	0
کۆنترۆڵدایە	کۆنترۆڵدایە	کۆڵدانەوە	0	0	0
کێف	کێف	detected_correct	1	1	1
کەنساس	کەنساس	کەساس,کەساسن,کاسانسای	0	0	0
گڵێجاڵی	گڵێجاڵی	جەنجاڵی	0	0	0
گۆتزە	گۆتزە	گۆزە,گۆتە,تگۆزە,گۆزەت,گۆتچە,گۆتلە,گۆتنە,گۆتمە,گۆتزێ,گۆتیە,گۆت زە	0	0	0
گیروگرفتە	گیروگرفتە	detected_correct	1	1	1
گەڕۆکن	گەڕۆکن	گەڕۆک,گەڕنۆک,پەڕۆکن,گەڕۆڵن,گەڕەکن,گەڕۆکە,گە ڕۆکن	0	0	0
لێردا	لێردا	لێدرا,لێتدا,لیردا,کێردا,لێدا,بلێردا,لێبردا,شلێردا,فلێردا,کلێردا,گلێردا,دلێردا,لێریدا,دلێرا,بێردا	0	0	0
لیڤاندۆڤسکی	لیڤاندۆڤسکی	لێڤاندۆفسکی	0	0	0
لیواکەمان	لیواکەمان	لیساکەمان,هیواکەمان,لیلاکەمان,لیماکەمان,زیواکەمان,لیزاکەمان,لیوەکەمان,لیوا کەمان,لیوبلیاناکەمان,ملوانکەمان,لیوانمان,کەیوانوومان	0	0	0
مەولانا	مەولانا	detected_correct	1	1	1
ناچین	ناچین	detected_correct	1	1	1
نامەیەکیدا	نامەیەکیدا	detected_correct	1	1	1
ناوخۆشدا	ناوخۆشدا	ناخۆشدا,ناوخۆدا,ناوخۆیشدا,ناوخۆتدا,ناوخۆمدا,ناوخۆێدا,ناوخۆیدا,ناوخۆییشدا,خۆشناودا,ناخۆشیشدا,خۆشناو	0	0	0
نەشتەرگەرییەکەدا	نەشتەرگەرییەکەدا		0	0	0
نەگرتبوو	نەگرتبوو	مەگرتبوو,نەتگرتبوو,نەمگرتبوو,نەیگرتبوو,دەگرتبوو,نەگۆتبوو,نەگوتبوو,نە گرتبوو,وێنەگرتنوو	0	0	0
هایدرۆکاربۆنی	هایدرۆکاربۆنی		0	0	0
هەرچییەکمان	هەرچییەکمان	هەرییەکمان,هەردییەکمان,هەر چییەکمان,هەرزەیییەکمان,هەرزانییەکمان,هەراسانییەکمان,هەرزەکارییەکمان	0	0	0
هەردووکیاندا	هەردووکیاندا	هەردوو کیاندا,هەر دووکیاندا,دارهەلووکیاندا,هەلووکانیاندا,دووکانداریاندا,هەڵدوورینیاندا	0	0	0
هەزەر	هەزەر	گەزەر,هەڵزەر,هەزمەر,هەرزە,پەزەر,هەتەر,هەشەر,هەسەر,ڕەزەر,هەقەر,حەزەر,لەزەر,هەلەر,هەکەر,هازەر	0	0	0
هەستیارەکەی	هەستیارەکەی	detected_correct	1	1	1
